transaction_id,sender_id,receiver_id,amount_inr,date,method
T02304,P0072,P0304,4447.78,2026-03-02,BANK_TRANSFER
T02305,P0079,P0076,17971.35,2026-04-02,UPI
T02306,P0125,P0191,43823.91,2026-03-08,UPI
T02307,P0296,P0277,5915.78,2026-06-03,UPI
T02308,P0358,P0062,3144.6,2026-04-21,CARD
T02309,P0299,P0255,5583.69,2026-08-26,UPI
T02310,P0278,P0422,7406.58,2026-08-20,UPI
T02311,P0225,P0283,2817.11,2026-08-13,BANK_TRANSFER
T02312,P0483,P0274,15308.59,2026-03-08,BANK_TRANSFER
T02313,P0004,P0326,4376.73,2026-05-06,UPI
T02314,P0304,P0395,5421.86,2026-07-26,BANK_TRANSFER
T02315,P0169,P0054,6202.7,2026-05-09,CARD
T02316,P0134,P0408,5101.39,2026-07-11,BANK_TRANSFER
T02317,P0139,P0102,7123.49,2026-01-13,UPI
T02318,P0420,P0012,2222.08,2026-07-17,UPI
T02319,P0159,P0347,2329.38,2026-05-26,CARD
T02320,P0315,P0321,1510.02,2026-02-19,CARD
T02321,P0360,P0225,5175.03,2026-03-02,UPI
T02322,P0432,P0303,6789.61,2026-02-03,UPI
T02323,P0006,P0389,5251.23,2026-01-17,BANK_TRANSFER
T02324,P0122,P0473,13899.3,2026-04-19,UPI
T02325,P0149,P0460,3624.69,2026-02-19,CARD
T02326,P0282,P0060,6216.69,2026-02-23,CARD
T02327,P0225,P0303,1520.26,2026-07-08,UPI
T02328,P0011,P0321,2671.3,2026-06-01,BANK_TRANSFER
T02329,P0386,P0488,6351.4,2026-05-19,BANK_TRANSFER
T02330,P0028,P0445,7181.63,2026-05-10,UPI
T02331,P0434,P0448,2877.93,2026-03-15,UPI
T02332,P0423,P0431,3438.26,2026-03-19,CARD
T02333,P0455,P0333,1081.06,2026-01-05,CARD
T02334,P0267,P0144,2736.34,2026-05-25,UPI
T02335,P0408,P0402,7422.76,2026-07-03,CARD
T02336,P0194,P0304,5768.48,2026-04-22,BANK_TRANSFER
T02337,P0415,P0092,5434.55,2026-05-27,UPI
T02338,P0267,P0380,3788.85,2026-06-28,UPI
T02339,P0484,P0457,3661.58,2026-07-08,UPI
T02340,P0124,P0260,2146.82,2026-02-07,BANK_TRANSFER
T02341,P0008,P0461,6368.14,2026-06-16,CARD
T02342,P0341,P0151,5098.89,2026-02-02,UPI
T02343,P0244,P0211,5397.09,2026-03-06,BANK_TRANSFER
T02344,P0437,P0374,2390.3,2026-06-20,BANK_TRANSFER
T02345,P0063,P0368,650.23,2026-06-05,BANK_TRANSFER
T02346,P0477,P0450,8757.99,2026-04-17,BANK_TRANSFER
T02347,P0043,P0411,2482.27,2026-07-08,BANK_TRANSFER
T02348,P0253,P0265,1825.81,2026-02-26,UPI
T02349,P0211,P0145,6340.95,2026-05-23,BANK_TRANSFER
T02350,P0211,P0422,2660.82,2026-05-26,BANK_TRANSFER
T02351,P0055,P0422,8501.09,2026-04-06,CARD
T02352,P0467,P0318,5964.64,2026-01-26,UPI
T02353,P0398,P0031,6290.88,2026-03-27,CARD
T02354,P0333,P0052,1220.77,2026-06-17,CARD
T02355,P0442,P0175,9600.35,2026-02-27,UPI
T02356,P0283,P0189,4487.27,2026-02-04,UPI
T02357,P0049,P0147,2709.66,2026-07-02,UPI
T02358,P0098,P0393,4083.5,2026-06-08,BANK_TRANSFER
T02359,P0325,P0403,879.2,2026-07-17,UPI
T02360,P0262,P0304,5048.88,2026-01-04,BANK_TRANSFER
T02361,P0493,P0025,1597.99,2026-02-28,UPI
T02362,P0355,P0125,1233.81,2026-06-14,UPI
T02363,P0416,P0042,1077.19,2026-07-16,BANK_TRANSFER
T02364,P0203,P0026,8867.52,2026-03-15,UPI
T02365,P0204,P0288,2200.83,2026-03-15,CARD
T02366,P0459,P0325,12418.99,2026-05-28,BANK_TRANSFER
T02367,P0263,P0395,2371.69,2026-08-03,CARD
T02368,P0040,P0438,929.0,2026-04-28,CARD
T02369,P0118,P0158,1490.37,2026-08-22,BANK_TRANSFER
T02370,P0383,P0024,9785.42,2026-06-03,UPI
T02371,P0332,P0419,3214.03,2026-05-16,UPI
T02372,P0001,P0322,2348.12,2026-01-06,CARD
T02373,P0085,P0483,4138.19,2026-02-07,UPI
T02374,P0361,P0041,5439.41,2026-05-27,CARD
T02375,P0089,P0160,8901.0,2026-02-27,CARD
T02376,P0155,P0378,11600.45,2026-04-01,BANK_TRANSFER
T02377,P0390,P0152,2730.35,2026-05-13,CARD
T02378,P0238,P0273,1260.37,2026-05-05,BANK_TRANSFER
T02379,P0289,P0212,2615.55,2026-04-10,CARD
T02380,P0478,P0429,4483.79,2026-01-25,UPI
T02381,P0477,P0047,1684.11,2026-08-14,CARD
T02382,P0369,P0374,1693.04,2026-04-08,BANK_TRANSFER
T02383,P0185,P0004,4793.57,2026-01-09,UPI
T02384,P0317,P0187,3501.96,2026-02-22,UPI
T02385,P0102,P0323,3737.74,2026-01-07,UPI
T02386,P0227,P0398,1984.66,2026-07-28,BANK_TRANSFER
T02387,P0037,P0245,3028.07,2026-01-13,CARD
T02388,P0477,P0055,1738.21,2026-07-22,CARD
T02389,P0206,P0285,7421.67,2026-05-28,BANK_TRANSFER
T02390,P0160,P0408,8334.84,2026-03-26,CARD
T02391,P0499,P0016,831.35,2026-08-05,CARD
T02392,P0159,P0394,1730.89,2026-02-17,UPI
T02393,P0274,P0200,1099.68,2026-07-20,UPI
T02394,P0116,P0400,2164.58,2026-05-09,BANK_TRANSFER
T02395,P0029,P0168,3405.85,2026-06-15,UPI
T02396,P0436,P0474,1141.71,2026-05-16,BANK_TRANSFER
T02397,P0088,P0043,1741.52,2026-04-25,CARD
T02398,P0210,P0437,1630.81,2026-04-21,BANK_TRANSFER
T02399,P0079,P0014,4297.61,2026-02-14,UPI
T02400,P0487,P0339,3848.64,2026-05-19,CARD
T02401,P0472,P0151,2043.89,2026-02-16,CARD
T02402,P0359,P0081,4194.19,2026-04-03,CARD
T02403,P0015,P0033,2351.14,2026-08-02,CARD
T02404,P0411,P0200,2929.76,2026-07-27,CARD
T02405,P0472,P0193,13887.74,2026-04-27,BANK_TRANSFER
T02406,P0069,P0052,10639.93,2026-06-26,CARD
T02407,P0295,P0111,1287.34,2026-06-17,BANK_TRANSFER
T02408,P0373,P0369,7071.2,2026-01-26,BANK_TRANSFER
T02409,P0247,P0021,6968.24,2026-06-23,BANK_TRANSFER
T02410,P0046,P0424,1453.01,2026-03-27,BANK_TRANSFER
T02411,P0163,P0199,7009.5,2026-06-13,CARD
T02412,P0143,P0052,12460.83,2026-07-11,BANK_TRANSFER
T02413,P0200,P0215,1483.21,2026-08-04,BANK_TRANSFER
T02414,P0235,P0396,1747.6,2026-02-03,UPI
T02415,P0072,P0020,8218.39,2026-08-01,UPI
T02416,P0268,P0353,4524.2,2026-01-23,BANK_TRANSFER
T02417,P0321,P0270,5660.01,2026-04-25,BANK_TRANSFER
T02418,P0292,P0217,4781.32,2026-08-21,CARD
T02419,P0414,P0096,4976.87,2026-07-06,BANK_TRANSFER
T02420,P0370,P0447,1259.94,2026-06-05,BANK_TRANSFER
T02421,P0236,P0216,8415.7,2026-02-12,UPI
T02422,P0365,P0469,9280.51,2026-04-07,BANK_TRANSFER
T02423,P0447,P0423,3030.51,2026-05-18,UPI
T02424,P0431,P0265,3516.49,2026-07-03,CARD
T02425,P0221,P0345,1069.68,2026-04-25,UPI
T02426,P0420,P0130,5493.96,2026-04-09,UPI
T02427,P0083,P0304,5753.97,2026-08-18,BANK_TRANSFER
T02428,P0112,P0067,3464.24,2026-02-23,CARD
T02429,P0002,P0034,8950.66,2026-04-08,CARD
T02430,P0279,P0290,2787.05,2026-04-01,CARD
T02431,P0008,P0144,5719.77,2026-01-02,UPI
T02432,P0251,P0478,1610.45,2026-07-12,CARD
T02433,P0159,P0427,3572.99,2026-01-04,BANK_TRANSFER
T02434,P0022,P0449,3166.93,2026-06-14,BANK_TRANSFER
T02435,P0377,P0001,4360.08,2026-03-27,BANK_TRANSFER
T02436,P0231,P0281,2709.12,2026-08-02,CARD
T02437,P0379,P0419,3277.45,2026-01-20,BANK_TRANSFER
T02438,P0313,P0029,7050.39,2026-03-22,BANK_TRANSFER
T02439,P0377,P0309,2567.24,2026-01-09,BANK_TRANSFER
T02440,P0099,P0203,1007.01,2026-02-25,CARD
T02441,P0391,P0295,14759.87,2026-02-17,UPI
T02442,P0394,P0268,10994.64,2026-07-09,CARD
T02443,P0387,P0277,1294.9,2026-04-13,UPI
T02444,P0210,P0301,6321.84,2026-07-03,BANK_TRANSFER
T02445,P0359,P0100,2434.8,2026-07-15,CARD
T02446,P0495,P0244,4495.31,2026-02-15,CARD
T02447,P0235,P0163,4607.22,2026-03-20,BANK_TRANSFER
T02448,P0367,P0473,3018.37,2026-05-22,UPI
T02449,P0353,P0197,1944.94,2026-02-12,BANK_TRANSFER
T02450,P0363,P0277,2095.54,2026-08-18,CARD
T02451,P0374,P0046,1749.43,2026-05-04,CARD
T02452,P0071,P0133,1871.59,2026-06-27,UPI
T02453,P0408,P0228,3450.44,2026-08-02,BANK_TRANSFER
T02454,P0020,P0406,2053.69,2026-08-11,BANK_TRANSFER
T02455,P0021,P0165,6283.24,2026-07-06,BANK_TRANSFER
T02456,P0152,P0432,11965.67,2026-02-18,CARD
T02457,P0488,P0409,2289.2,2026-07-15,CARD
T02458,P0492,P0303,4409.53,2026-06-28,UPI
T02459,P0052,P0116,5430.29,2026-02-19,UPI
T02460,P0270,P0237,5311.35,2026-01-15,BANK_TRANSFER
T02461,P0430,P0367,3869.05,2026-02-10,UPI
T02462,P0012,P0052,6595.52,2026-04-09,CARD
T02463,P0418,P0337,5355.07,2026-05-07,CARD
T02464,P0455,P0383,1352.72,2026-03-18,CARD
T02465,P0392,P0476,7297.78,2026-02-10,UPI
T02466,P0150,P0200,7404.42,2026-03-10,BANK_TRANSFER
T02467,P0273,P0224,1977.07,2026-04-26,BANK_TRANSFER
T02468,P0431,P0226,3753.15,2026-03-07,BANK_TRANSFER
T02469,P0340,P0084,6289.67,2026-08-08,UPI
T02470,P0025,P0257,3079.58,2026-01-08,BANK_TRANSFER
T02471,P0164,P0398,8590.24,2026-05-10,BANK_TRANSFER
T02472,P0336,P0257,24127.27,2026-05-26,UPI
T02473,P0494,P0390,1941.49,2026-03-27,UPI
T02474,P0500,P0383,1206.12,2026-01-28,CARD
T02475,P0165,P0152,4642.72,2026-07-18,BANK_TRANSFER
T02476,P0053,P0250,6485.02,2026-08-26,CARD
T02477,P0341,P0097,3026.94,2026-01-26,BANK_TRANSFER
T02478,P0290,P0478,11644.72,2026-01-19,CARD
T02479,P0039,P0356,1247.77,2026-05-13,BANK_TRANSFER
T02480,P0215,P0035,6338.1,2026-08-01,CARD
T02481,P0295,P0191,2242.42,2026-02-03,UPI
T02482,P0111,P0366,14407.47,2026-06-13,CARD
T02483,P0497,P0084,17926.09,2026-06-16,CARD
T02484,P0204,P0069,1971.75,2026-02-02,CARD
T02485,P0321,P0305,2345.74,2026-01-05,CARD
T02486,P0014,P0178,7242.13,2026-08-25,CARD
T02487,P0499,P0360,2671.23,2026-06-12,UPI
T02488,P0013,P0412,3511.05,2026-01-25,BANK_TRANSFER
T02489,P0153,P0141,3715.66,2026-02-12,BANK_TRANSFER
T02490,P0436,P0432,783.88,2026-07-22,UPI
T02491,P0022,P0484,3600.87,2026-06-24,BANK_TRANSFER
T02492,P0459,P0081,2096.91,2026-08-12,BANK_TRANSFER
T02493,P0080,P0411,2454.07,2026-03-01,UPI
T02494,P0059,P0231,11555.37,2026-06-18,CARD
T02495,P0092,P0422,1332.48,2026-04-19,CARD
T02496,P0012,P0165,6978.32,2026-04-15,UPI
T02497,P0061,P0382,2912.68,2026-04-21,BANK_TRANSFER
T02498,P0363,P0201,2910.83,2026-01-22,BANK_TRANSFER
T02499,P0095,P0003,6852.01,2026-04-05,CARD
T02500,P0143,P0266,4779.26,2026-04-27,UPI
T02501,P0117,P0332,5747.33,2026-08-16,BANK_TRANSFER
T02502,P0216,P0252,7899.44,2026-08-20,BANK_TRANSFER
T02503,P0479,P0193,2793.23,2026-07-28,CARD
T02504,P0167,P0105,2231.01,2026-03-09,UPI
T02505,P0496,P0391,1528.25,2026-05-17,BANK_TRANSFER
T02506,P0080,P0215,1881.21,2026-01-16,BANK_TRANSFER
T02507,P0184,P0244,38533.2,2026-05-14,BANK_TRANSFER
T02508,P0272,P0174,9855.09,2026-08-18,BANK_TRANSFER
T02509,P0202,P0421,1235.39,2026-05-12,UPI
T02510,P0398,P0357,1264.0,2026-03-09,UPI
T02511,P0230,P0291,5353.43,2026-04-09,BANK_TRANSFER
T02512,P0276,P0349,5640.97,2026-03-28,CARD
T02513,P0316,P0343,5648.28,2026-06-03,BANK_TRANSFER
T02514,P0178,P0074,2969.16,2026-03-22,CARD
T02515,P0252,P0500,3293.27,2026-04-11,UPI
T02516,P0045,P0282,4732.95,2026-08-16,CARD
T02517,P0202,P0124,3899.93,2026-05-21,UPI
T02518,P0141,P0146,616.81,2026-08-22,BANK_TRANSFER
T02519,P0226,P0154,3029.52,2026-08-14,UPI
T02520,P0300,P0229,1842.49,2026-02-01,UPI
T02521,P0035,P0269,4188.8,2026-08-28,UPI
T02522,P0255,P0250,39664.32,2026-07-02,BANK_TRANSFER
T02523,P0342,P0277,4885.3,2026-07-15,CARD
T02524,P0366,P0401,2833.24,2026-05-24,UPI
T02525,P0488,P0005,7611.7,2026-06-22,CARD
T02526,P0016,P0341,5356.95,2026-06-16,CARD
T02527,P0496,P0152,5095.31,2026-07-06,UPI
T02528,P0422,P0036,5916.38,2026-07-07,BANK_TRANSFER
T02529,P0396,P0209,18868.23,2026-06-03,CARD
T02530,P0370,P0208,1473.34,2026-06-25,UPI
T02531,P0178,P0120,5318.28,2026-02-05,UPI
T02532,P0151,P0457,1735.23,2026-02-22,UPI
T02533,P0365,P0267,5678.32,2026-03-21,CARD
T02534,P0257,P0329,1745.94,2026-08-20,UPI
T02535,P0273,P0384,2607.39,2026-07-22,CARD
T02536,P0219,P0162,2875.35,2026-02-21,BANK_TRANSFER
T02537,P0224,P0430,7947.82,2026-07-26,UPI
T02538,P0402,P0404,7591.34,2026-02-16,UPI
T02539,P0410,P0393,1344.03,2026-06-19,UPI
T02540,P0315,P0213,3804.53,2026-08-02,UPI
T02541,P0460,P0418,2063.87,2026-06-12,CARD
T02542,P0444,P0085,1330.35,2026-03-13,BANK_TRANSFER
T02543,P0040,P0378,3060.66,2026-03-09,BANK_TRANSFER
T02544,P0490,P0462,2844.7,2026-06-11,UPI
T02545,P0353,P0337,25371.28,2026-06-23,BANK_TRANSFER
T02546,P0288,P0232,5148.02,2026-04-11,UPI
T02547,P0195,P0279,1209.43,2026-04-05,UPI
T02548,P0482,P0418,2317.35,2026-03-06,BANK_TRANSFER
T02549,P0367,P0064,8242.89,2026-02-07,CARD
T02550,P0042,P0257,19355.93,2026-01-02,UPI
T02551,P0043,P0383,1023.74,2026-05-20,CARD
T02552,P0027,P0017,809.21,2026-05-15,CARD
T02553,P0162,P0418,16265.02,2026-06-12,BANK_TRANSFER
T02554,P0351,P0249,4972.57,2026-04-10,CARD
T02555,P0331,P0111,1817.77,2026-03-18,UPI
T02556,P0118,P0453,5584.24,2026-02-07,UPI
T02557,P0340,P0362,442.04,2026-02-18,CARD
T02558,P0124,P0213,3650.8,2026-07-19,CARD
T02559,P0135,P0320,4732.73,2026-04-12,CARD
T02560,P0263,P0329,7626.74,2026-01-17,BANK_TRANSFER
T02561,P0200,P0308,1617.9,2026-08-07,UPI
T02562,P0296,P0401,3899.29,2026-08-11,CARD
T02563,P0140,P0388,1736.56,2026-06-14,UPI
T02564,P0243,P0055,4466.26,2026-04-15,UPI
T02565,P0321,P0074,1778.85,2026-05-10,BANK_TRANSFER
T02566,P0435,P0313,2626.79,2026-05-12,CARD
T02567,P0278,P0315,1641.47,2026-01-20,UPI
T02568,P0195,P0205,6129.75,2026-01-19,BANK_TRANSFER
T02569,P0240,P0269,7235.54,2026-04-02,BANK_TRANSFER
T02570,P0076,P0473,3017.86,2026-07-10,BANK_TRANSFER
T02571,P0369,P0170,3754.05,2026-08-06,BANK_TRANSFER
T02572,P0138,P0389,1142.67,2026-05-13,UPI
T02573,P0043,P0073,2864.81,2026-05-26,UPI
T02574,P0352,P0476,3497.61,2026-01-19,UPI
T02575,P0235,P0157,29632.72,2026-04-22,CARD
T02576,P0424,P0023,1495.81,2026-02-22,UPI
T02577,P0074,P0071,11746.87,2026-01-06,UPI
T02578,P0175,P0336,8082.75,2026-02-05,CARD
T02579,P0351,P0260,4557.41,2026-06-03,UPI
T02580,P0197,P0261,14866.96,2026-05-02,BANK_TRANSFER
T02581,P0149,P0431,4903.4,2026-02-23,BANK_TRANSFER
T02582,P0343,P0170,4970.76,2026-03-08,BANK_TRANSFER
T02583,P0005,P0001,3489.46,2026-08-16,BANK_TRANSFER
T02584,P0191,P0040,9690.05,2026-01-25,UPI
T02585,P0106,P0091,8753.21,2026-03-24,BANK_TRANSFER
T02586,P0014,P0244,2207.15,2026-04-10,BANK_TRANSFER
T02587,P0261,P0383,1267.25,2026-05-08,UPI
T02588,P0219,P0240,3095.22,2026-05-18,BANK_TRANSFER
T02589,P0217,P0140,1919.79,2026-04-03,UPI
T02590,P0419,P0413,3460.54,2026-04-05,UPI
T02591,P0119,P0279,9798.17,2026-06-26,BANK_TRANSFER
T02592,P0125,P0229,2525.41,2026-07-16,UPI
T02593,P0029,P0383,3518.33,2026-06-18,BANK_TRANSFER
T02594,P0276,P0090,3813.94,2026-02-20,BANK_TRANSFER
T02595,P0454,P0381,7177.77,2026-05-25,BANK_TRANSFER
T02596,P0309,P0492,603.34,2026-07-18,UPI
T02597,P0071,P0139,2240.92,2026-04-03,UPI
T02598,P0349,P0341,4311.44,2026-02-05,BANK_TRANSFER
T02599,P0488,P0188,9509.66,2026-04-24,CARD
T02600,P0087,P0353,2456.46,2026-04-01,BANK_TRANSFER
T02601,P0279,P0062,811.4,2026-05-04,UPI
T02602,P0473,P0398,5977.57,2026-06-15,UPI
T02603,P0340,P0212,2190.12,2026-08-02,BANK_TRANSFER
T02604,P0256,P0426,1405.67,2026-03-27,BANK_TRANSFER
T02605,P0130,P0460,2209.5,2026-06-10,CARD
T02606,P0423,P0487,3141.26,2026-08-11,CARD
T02607,P0309,P0494,2244.42,2026-08-03,UPI
T02608,P0119,P0430,623.62,2026-02-12,CARD
T02609,P0213,P0410,7462.55,2026-08-07,UPI
T02610,P0345,P0022,10096.06,2026-03-10,UPI
T02611,P0199,P0412,6131.64,2026-05-11,CARD
T02612,P0372,P0411,1465.35,2026-07-08,CARD
T02613,P0485,P0144,3098.91,2026-07-17,BANK_TRANSFER
T02614,P0191,P0263,3622.0,2026-04-23,UPI
T02615,P0414,P0007,5878.37,2026-01-07,BANK_TRANSFER
T02616,P0285,P0348,6214.7,2026-06-17,CARD
T02617,P0244,P0070,2023.66,2026-07-07,CARD
T02618,P0096,P0356,3887.79,2026-08-12,UPI
T02619,P0430,P0096,5249.17,2026-08-21,UPI
T02620,P0311,P0080,11668.61,2026-07-10,UPI
T02621,P0057,P0382,6397.13,2026-01-06,UPI
T02622,P0282,P0400,6844.81,2026-08-27,UPI
T02623,P0476,P0438,3893.49,2026-01-16,UPI
T02624,P0223,P0500,11252.74,2026-07-24,CARD
T02625,P0327,P0158,5053.37,2026-08-02,BANK_TRANSFER
T02626,P0333,P0320,1828.28,2026-06-19,CARD
T02627,P0318,P0002,11189.11,2026-02-19,BANK_TRANSFER
T02628,P0340,P0323,6363.43,2026-05-08,CARD
T02629,P0339,P0365,2554.38,2026-04-12,BANK_TRANSFER
T02630,P0074,P0097,2480.97,2026-06-26,UPI
T02631,P0089,P0038,4615.89,2026-02-28,UPI
T02632,P0452,P0479,5274.02,2026-08-01,CARD
T02633,P0023,P0492,4263.45,2026-01-02,CARD
T02634,P0447,P0072,4670.62,2026-03-05,UPI
T02635,P0184,P0121,14185.36,2026-03-24,UPI
T02636,P0022,P0278,8580.39,2026-04-19,CARD
T02637,P0184,P0197,4240.81,2026-01-17,CARD
T02638,P0271,P0016,7731.42,2026-05-14,BANK_TRANSFER
T02639,P0037,P0435,1593.97,2026-08-04,UPI
T02640,P0443,P0048,5005.75,2026-05-16,CARD
T02641,P0093,P0135,15482.18,2026-08-27,BANK_TRANSFER
T02642,P0460,P0290,3058.14,2026-02-25,UPI
T02643,P0464,P0250,1848.06,2026-04-19,UPI
T02644,P0405,P0201,2161.01,2026-07-11,UPI
T02645,P0377,P0207,1522.78,2026-06-15,CARD
T02646,P0220,P0399,1943.39,2026-01-06,BANK_TRANSFER
T02647,P0486,P0471,2706.99,2026-04-04,BANK_TRANSFER
T02648,P0011,P0123,1182.69,2026-06-02,UPI
T02649,P0353,P0157,3686.73,2026-06-01,BANK_TRANSFER
T02650,P0422,P0496,7493.73,2026-04-05,CARD
T02651,P0238,P0402,1761.28,2026-01-23,CARD
T02652,P0345,P0179,12276.32,2026-03-28,BANK_TRANSFER
T02653,P0469,P0046,5478.76,2026-07-20,BANK_TRANSFER
T02654,P0399,P0393,8303.77,2026-06-14,BANK_TRANSFER
T02655,P0196,P0275,2151.1,2026-07-13,BANK_TRANSFER
T02656,P0204,P0396,7212.86,2026-05-14,CARD
T02657,P0439,P0481,1519.98,2026-02-09,UPI
T02658,P0366,P0259,7421.96,2026-05-01,UPI
T02659,P0003,P0479,4177.51,2026-01-27,CARD
T02660,P0057,P0109,5668.05,2026-08-09,UPI
T02661,P0230,P0262,1421.58,2026-05-16,CARD
T02662,P0050,P0009,1779.24,2026-08-08,CARD
T02663,P0416,P0092,5871.01,2026-04-06,UPI
T02664,P0167,P0434,1705.0,2026-04-08,BANK_TRANSFER
T02665,P0219,P0400,5274.11,2026-03-21,CARD
T02666,P0073,P0446,1219.61,2026-04-24,UPI
T02667,P0138,P0169,7176.3,2026-01-04,BANK_TRANSFER
T02668,P0142,P0061,1358.29,2026-08-16,BANK_TRANSFER
T02669,P0189,P0237,5663.74,2026-07-27,BANK_TRANSFER
T02670,P0041,P0022,6005.94,2026-01-02,UPI
T02671,P0455,P0180,2085.12,2026-02-28,UPI
T02672,P0272,P0460,5800.05,2026-07-06,CARD
T02673,P0375,P0138,4484.37,2026-08-20,UPI
T02674,P0320,P0111,2365.93,2026-04-10,CARD
T02675,P0341,P0296,1624.83,2026-02-10,UPI
T02676,P0066,P0203,757.41,2026-07-08,UPI
T02677,P0492,P0164,4816.1,2026-06-21,BANK_TRANSFER
T02678,P0347,P0270,1041.23,2026-01-21,UPI
T02679,P0258,P0247,3929.53,2026-06-16,BANK_TRANSFER
T02680,P0236,P0169,2949.06,2026-02-23,UPI
T02681,P0057,P0261,6268.64,2026-04-24,CARD
T02682,P0283,P0070,2859.39,2026-04-16,UPI
T02683,P0341,P0380,2797.39,2026-05-09,BANK_TRANSFER
T02684,P0199,P0275,6538.72,2026-06-01,UPI
T02685,P0342,P0102,4760.21,2026-02-08,CARD
T02686,P0188,P0367,4688.77,2026-05-28,UPI
T02687,P0282,P0482,5299.75,2026-05-06,CARD
T02688,P0116,P0083,1065.87,2026-07-24,BANK_TRANSFER
T02689,P0166,P0233,6670.37,2026-01-03,BANK_TRANSFER
T02690,P0442,P0415,5943.03,2026-08-08,UPI
T02691,P0431,P0446,1614.29,2026-08-22,UPI
T02692,P0035,P0025,2995.11,2026-07-12,UPI
T02693,P0206,P0023,3528.24,2026-06-10,CARD
T02694,P0424,P0290,3269.53,2026-08-03,UPI
T02695,P0243,P0296,4755.65,2026-04-03,CARD
T02696,P0020,P0274,11442.54,2026-03-13,UPI
T02697,P0332,P0247,8650.85,2026-08-11,BANK_TRANSFER
T02698,P0435,P0397,1274.39,2026-01-14,CARD
T02699,P0012,P0154,5988.86,2026-02-17,BANK_TRANSFER
T02700,P0316,P0421,10542.25,2026-07-01,CARD
T02701,P0497,P0185,4961.42,2026-07-13,UPI
T02702,P0044,P0420,8714.86,2026-03-18,CARD
T02703,P0067,P0443,18211.64,2026-02-23,UPI
T02704,P0247,P0161,8258.25,2026-07-10,UPI
T02705,P0185,P0288,4444.61,2026-04-01,CARD
T02706,P0253,P0165,8400.7,2026-04-07,CARD
T02707,P0194,P0102,4088.41,2026-02-09,CARD
T02708,P0443,P0484,3711.24,2026-03-17,CARD
T02709,P0303,P0209,2748.66,2026-02-17,CARD
T02710,P0207,P0062,12717.45,2026-08-11,CARD
T02711,P0203,P0280,1891.75,2026-07-07,BANK_TRANSFER
T02712,P0462,P0163,12405.49,2026-05-26,CARD
T02713,P0492,P0196,5431.07,2026-05-22,CARD
T02714,P0087,P0089,1188.63,2026-01-14,CARD
T02715,P0457,P0390,4885.95,2026-03-11,BANK_TRANSFER
T02716,P0271,P0397,678.56,2026-04-02,UPI
T02717,P0102,P0410,6005.35,2026-06-18,UPI
T02718,P0340,P0360,7392.23,2026-08-12,BANK_TRANSFER
T02719,P0321,P0489,2266.78,2026-04-09,CARD
T02720,P0149,P0316,4019.2,2026-02-24,UPI
T02721,P0260,P0266,17384.36,2026-06-27,UPI
T02722,P0149,P0286,2429.41,2026-04-03,CARD
T02723,P0427,P0387,1560.68,2026-03-15,CARD
T02724,P0084,P0480,11912.35,2026-08-28,BANK_TRANSFER
T02725,P0260,P0402,17501.99,2026-04-10,UPI
T02726,P0255,P0299,3651.73,2026-04-05,CARD
T02727,P0041,P0481,8177.73,2026-02-13,CARD
T02728,P0243,P0045,10648.57,2026-08-15,CARD
T02729,P0049,P0062,2010.25,2026-01-08,BANK_TRANSFER
T02730,P0023,P0090,2469.46,2026-01-16,UPI
T02731,P0224,P0034,9746.85,2026-08-10,BANK_TRANSFER
T02732,P0233,P0388,14016.79,2026-05-04,BANK_TRANSFER
T02733,P0321,P0315,5711.89,2026-02-17,BANK_TRANSFER
T02734,P0328,P0271,1801.09,2026-01-01,UPI
T02735,P0015,P0385,17848.04,2026-01-27,UPI
T02736,P0117,P0123,2380.87,2026-01-27,CARD
T02737,P0327,P0087,2784.68,2026-02-09,CARD
T02738,P0302,P0010,4788.01,2026-05-01,UPI
T02739,P0048,P0373,12623.66,2026-04-27,CARD
T02740,P0293,P0083,7209.69,2026-02-12,CARD
T02741,P0326,P0286,5074.04,2026-02-19,UPI
T02742,P0239,P0394,5274.46,2026-08-05,BANK_TRANSFER
T02743,P0148,P0128,3769.93,2026-08-23,BANK_TRANSFER
T02744,P0487,P0148,5690.26,2026-06-13,UPI
T02745,P0266,P0375,481.23,2026-05-14,CARD
T02746,P0294,P0456,2871.86,2026-02-12,CARD
T02747,P0326,P0280,4416.3,2026-04-07,BANK_TRANSFER
T02748,P0484,P0169,1449.81,2026-08-10,BANK_TRANSFER
T02749,P0453,P0023,4959.49,2026-02-10,CARD
T02750,P0237,P0380,3091.54,2026-02-20,UPI
T02751,P0358,P0345,14829.6,2026-01-28,CARD
T02752,P0404,P0115,12815.57,2026-04-17,UPI
T02753,P0432,P0382,2508.29,2026-07-12,BANK_TRANSFER
T02754,P0063,P0291,3227.07,2026-08-18,CARD
T02755,P0412,P0399,3431.81,2026-07-18,UPI
T02756,P0070,P0194,2536.83,2026-07-14,CARD
T02757,P0316,P0298,4255.72,2026-02-13,CARD
T02758,P0434,P0294,1985.0,2026-03-24,CARD
T02759,P0235,P0446,1473.66,2026-08-22,UPI
T02760,P0346,P0430,5991.93,2026-07-23,BANK_TRANSFER
T02761,P0182,P0234,6024.7,2026-05-18,CARD
T02762,P0218,P0191,1913.23,2026-08-15,CARD
T02763,P0489,P0164,7452.35,2026-08-16,BANK_TRANSFER
T02764,P0247,P0110,2196.76,2026-01-02,BANK_TRANSFER
T02765,P0163,P0018,4458.34,2026-07-17,UPI
