cdr_id,caller_id,receiver_id,timestamp,duration_seconds
C01690,P0416,P0406,2026-06-06 05:41,1185
C01691,P0091,P0052,2026-08-07 23:45,279
C01692,P0416,P0427,2026-01-22 16:56,579
C01693,P0182,P0186,2026-04-02 13:13,815
C01694,P0419,P0423,2026-03-13 18:26,609
C01695,P0458,P0496,2026-07-09 20:38,1039
C01696,P0076,P0088,2026-04-24 08:44,282
C01697,P0458,P0493,2026-04-05 22:02,492
C01698,P0382,P0024,2026-02-22 12:08,466
C01699,P0087,P0051,2026-04-23 03:53,48
C01700,P0264,P0279,2026-03-05 23:41,272
C01701,P0167,P0211,2026-07-22 16:43,583
C01702,P0191,P0160,2026-04-13 11:12,517
C01703,P0228,P0204,2026-05-01 13:29,344
C01704,P0048,P0030,2026-05-07 13:07,608
C01705,P0212,P0228,2026-01-16 16:04,950
C01706,P0179,P0163,2026-05-27 15:24,572
C01707,P0179,P0159,2026-01-25 07:41,1015
C01708,P0433,P0442,2026-03-04 08:46,779
C01709,P0068,P0093,2026-05-24 12:01,148
C01710,P0066,P0069,2026-05-26 07:48,1158
C01711,P0295,P0410,2026-03-21 15:33,26
C01712,P0021,P0050,2026-07-19 10:00,1005
C01713,P0097,P0070,2026-07-09 22:51,576
C01714,P0343,P0339,2026-06-04 12:30,421
C01715,P0167,P0024,2026-06-12 15:48,513
C01716,P0365,P0378,2026-01-23 02:06,1177
C01717,P0119,P0211,2026-01-07 14:26,1115
C01718,P0038,P0053,2026-08-23 04:14,459
C01719,P0053,P0067,2026-01-19 13:07,594
C01720,P0364,P0356,2026-06-08 19:07,211
C01721,P0406,P0307,2026-04-02 15:44,587
C01722,P0032,P0014,2026-07-11 03:05,1051
C01723,P0468,P0451,2026-07-23 11:59,750
C01724,P0285,P0357,2026-03-01 23:06,1190
C01725,P0213,P0212,2026-03-08 23:02,387
C01726,P0163,P0159,2026-05-15 01:42,940
C01727,P0103,P0108,2026-04-12 20:48,633
C01728,P0222,P0079,2026-02-27 05:30,794
C01729,P0253,P0285,2026-03-22 13:06,193
C01730,P0109,P0038,2026-03-14 03:27,489
C01731,P0118,P0146,2026-06-15 05:53,1111
C01732,P0179,P0178,2026-03-20 14:17,666
C01733,P0197,P0200,2026-01-07 12:18,789
C01734,P0239,P0475,2026-02-28 18:07,279
C01735,P0118,P0378,2026-02-18 15:25,296
C01736,P0135,P0115,2026-03-08 01:32,1133
C01737,P0124,P0276,2026-02-11 16:34,211
C01738,P0286,P0259,2026-03-02 13:31,440
C01739,P0195,P0191,2026-02-17 04:39,925
C01740,P0406,P0448,2026-06-15 05:43,585
C01741,P0173,P0016,2026-01-25 00:49,75
C01742,P0354,P0013,2026-01-03 10:10,186
C01743,P0181,P0157,2026-08-26 17:41,780
C01744,P0452,P0497,2026-03-12 10:24,255
C01745,P0259,P0331,2026-05-25 09:16,346
C01746,P0139,P0143,2026-08-10 15:33,176
C01747,P0233,P0240,2026-01-11 12:30,102
C01748,P0352,P0353,2026-01-01 21:16,523
C01749,P0256,P0274,2026-05-17 04:25,793
C01750,P0177,P0160,2026-05-17 07:20,776
C01751,P0270,P0261,2026-07-24 01:35,100
C01752,P0027,P0014,2026-04-14 19:54,1163
C01753,P0252,P0300,2026-03-05 02:03,568
C01754,P0476,P0063,2026-07-09 16:07,1158
C01755,P0379,P0003,2026-05-21 23:16,383
C01756,P0382,P0366,2026-04-13 22:48,404
C01757,P0076,P0068,2026-04-05 21:04,309
C01758,P0494,P0469,2026-03-17 18:41,649
C01759,P0102,P0116,2026-07-25 22:08,774
C01760,P0433,P0271,2026-07-07 03:19,535
C01761,P0025,P0019,2026-07-06 11:48,785
C01762,P0444,P0448,2026-01-06 12:50,489
C01763,P0189,P0175,2026-03-10 06:55,67
C01764,P0375,P0370,2026-07-26 08:55,615
C01765,P0433,P0402,2026-04-24 03:23,514
C01766,P0434,P0412,2026-05-11 23:08,973
C01767,P0044,P0045,2026-06-02 09:43,137
C01768,P0150,P0123,2026-04-07 06:48,747
C01769,P0417,P0438,2026-06-23 03:25,474
C01770,P0413,P0053,2026-02-04 22:38,951
C01771,P0085,P0054,2026-04-08 18:05,425
C01772,P0126,P0142,2026-06-08 01:56,852
C01773,P0371,P0040,2026-02-25 19:48,1054
C01774,P0275,P0257,2026-08-17 13:49,1151
C01775,P0269,P0457,2026-01-01 05:13,74
C01776,P0016,P0301,2026-02-11 13:07,1145
C01777,P0484,P0451,2026-04-23 12:21,987
C01778,P0367,P0397,2026-05-27 19:07,870
C01779,P0452,P0318,2026-04-13 11:39,728
C01780,P0005,P0020,2026-02-26 03:55,1097
C01781,P0469,P0457,2026-05-08 07:25,1105
C01782,P0038,P0009,2026-07-07 05:52,342
C01783,P0311,P0309,2026-03-03 07:28,583
C01784,P0305,P0306,2026-05-02 22:47,622
C01785,P0427,P0448,2026-01-27 11:40,63
C01786,P0173,P0122,2026-08-13 13:27,114
C01787,P0058,P0098,2026-03-14 00:02,415
C01788,P0029,P0267,2026-04-12 12:25,201
C01789,P0391,P0014,2026-07-05 21:29,168
C01790,P0157,P0162,2026-04-09 10:22,126
C01791,P0261,P0282,2026-03-14 18:06,1014
C01792,P0378,P0399,2026-03-20 06:33,560
C01793,P0008,P0016,2026-05-18 00:50,1100
C01794,P0400,P0100,2026-06-10 07:30,1146
C01795,P0271,P0070,2026-07-02 06:14,786
C01796,P0054,P0057,2026-06-15 22:44,56
C01797,P0033,P0024,2026-02-26 09:18,1195
C01798,P0046,P0029,2026-05-19 05:25,1193
C01799,P0350,P0340,2026-07-28 21:18,1151
C01800,P0498,P0497,2026-08-03 16:18,317
C01801,P0288,P0275,2026-04-05 10:36,230
C01802,P0420,P0437,2026-04-06 06:06,398
C01803,P0414,P0420,2026-04-10 04:49,900
C01804,P0404,P0427,2026-01-18 15:09,835
C01805,P0399,P0377,2026-01-21 14:11,462
C01806,P0184,P0189,2026-04-11 21:42,760
C01807,P0409,P0443,2026-01-27 09:52,26
C01808,P0492,P0209,2026-02-05 22:36,909
C01809,P0410,P0426,2026-06-18 21:09,909
C01810,P0086,P0075,2026-07-12 13:40,169
C01811,P0111,P0008,2026-08-26 13:06,318
C01812,P0414,P0271,2026-06-19 10:59,266
C01813,P0200,P0168,2026-07-18 04:15,656
C01814,P0140,P0321,2026-01-28 00:53,356
C01815,P0151,P0193,2026-07-20 12:58,817
C01816,P0008,P0049,2026-07-17 06:04,186
C01817,P0472,P0452,2026-01-03 12:33,134
C01818,P0206,P0219,2026-02-28 23:20,131
C01819,P0141,P0134,2026-04-28 18:28,862
C01820,P0047,P0024,2026-04-21 08:17,54
C01821,P0226,P0227,2026-05-13 05:03,939
C01822,P0372,P0207,2026-07-22 04:38,300
C01823,P0406,P0448,2026-08-24 20:52,991
C01824,P0473,P0025,2026-03-19 22:59,156
C01825,P0135,P0012,2026-07-17 21:34,558
C01826,P0163,P0180,2026-04-03 04:59,663
C01827,P0113,P0123,2026-07-04 14:34,182
C01828,P0161,P0194,2026-02-03 19:10,20
C01829,P0199,P0178,2026-04-27 16:42,670
C01830,P0385,P0387,2026-06-13 03:12,466
C01831,P0419,P0420,2026-05-19 01:46,365
C01832,P0166,P0025,2026-03-28 12:18,1065
C01833,P0078,P0068,2026-05-02 07:28,439
C01834,P0076,P0081,2026-02-05 14:47,1043
C01835,P0112,P0105,2026-01-27 05:40,208
C01836,P0458,P0421,2026-03-04 20:12,554
C01837,P0311,P0337,2026-06-24 15:50,916
C01838,P0315,P0335,2026-04-04 16:11,1133
C01839,P0277,P0252,2026-06-08 18:48,940
C01840,P0012,P0253,2026-07-13 21:59,263
C01841,P0026,P0032,2026-04-13 16:49,320
C01842,P0008,P0187,2026-01-13 17:09,192
C01843,P0112,P0115,2026-06-11 21:10,196
C01844,P0348,P0448,2026-06-01 10:34,936
C01845,P0352,P0136,2026-07-19 04:46,169
C01846,P0105,P0137,2026-03-11 18:25,955
C01847,P0489,P0021,2026-05-08 13:39,1129
C01848,P0402,P0411,2026-03-02 10:51,89
C01849,P0355,P0374,2026-04-22 17:27,533
C01850,P0242,P0209,2026-05-20 10:54,1068
C01851,P0092,P0056,2026-05-12 14:40,1137
C01852,P0045,P0042,2026-08-03 11:59,386
C01853,P0426,P0429,2026-07-16 06:34,402
C01854,P0479,P0468,2026-07-25 02:39,150
C01855,P0382,P0390,2026-08-13 17:09,1196
C01856,P0259,P0255,2026-03-27 04:20,1077
C01857,P0398,P0353,2026-06-22 16:00,836
C01858,P0174,P0154,2026-05-01 21:57,758
C01859,P0200,P0196,2026-06-22 14:36,98
C01860,P0061,P0068,2026-03-25 23:21,787
C01861,P0134,P0126,2026-08-19 12:12,307
C01862,P0469,P0462,2026-04-21 04:43,1110
C01863,P0434,P0138,2026-07-27 07:55,418
C01864,P0457,P0472,2026-07-06 08:05,691
C01865,P0297,P0281,2026-03-11 12:10,1198
C01866,P0465,P0495,2026-04-11 16:38,777
C01867,P0407,P0436,2026-07-12 11:01,1022
C01868,P0336,P0321,2026-01-20 10:48,1018
C01869,P0148,P0423,2026-05-08 00:12,647
C01870,P0094,P0083,2026-02-27 03:58,1005
C01871,P0104,P0113,2026-06-19 07:17,97
C01872,P0264,P0276,2026-05-03 10:18,949
C01873,P0263,P0257,2026-04-24 05:23,459
C01874,P0244,P0373,2026-02-08 13:28,669
C01875,P0468,P0460,2026-02-10 02:02,744
C01876,P0340,P0334,2026-02-23 18:33,988
C01877,P0497,P0459,2026-08-01 08:23,285
C01878,P0434,P0436,2026-06-13 05:56,300
C01879,P0286,P0415,2026-07-14 01:20,1057
C01880,P0385,P0379,2026-05-10 05:08,1029
C01881,P0422,P0448,2026-05-18 20:21,884
C01882,P0408,P0444,2026-06-26 22:53,609
C01883,P0120,P0140,2026-02-03 22:27,700
C01884,P0003,P0010,2026-05-12 20:14,495
C01885,P0159,P0192,2026-02-26 10:55,669
C01886,P0021,P0022,2026-08-02 16:13,891
C01887,P0144,P0107,2026-05-10 09:54,1084
C01888,P0325,P0338,2026-08-05 15:54,474
C01889,P0397,P0369,2026-07-05 23:00,285
C01890,P0448,P0446,2026-03-12 09:13,162
C01891,P0146,P0135,2026-02-24 04:12,148
C01892,P0460,P0492,2026-01-21 09:39,209
C01893,P0006,P0034,2026-04-14 08:31,347
C01894,P0430,P0423,2026-01-18 05:49,985
C01895,P0093,P0080,2026-03-26 05:57,736
C01896,P0267,P0298,2026-06-18 20:17,1010
C01897,P0137,P0103,2026-06-05 19:05,1066
C01898,P0438,P0343,2026-08-13 21:35,513
C01899,P0201,P0028,2026-03-23 14:07,980
C01900,P0394,P0364,2026-04-15 22:46,464
C01901,P0336,P0299,2026-03-27 00:20,392
C01902,P0487,P0490,2026-04-24 13:56,370
C01903,P0376,P0219,2026-06-22 18:04,640
C01904,P0410,P0416,2026-03-11 20:23,520
C01905,P0439,P0458,2026-04-11 17:19,566
C01906,P0397,P0392,2026-08-24 23:56,1029
C01907,P0319,P0316,2026-01-19 10:16,539
C01908,P0390,P0396,2026-02-06 14:38,918
C01909,P0462,P0479,2026-02-06 01:21,524
C01910,P0480,P0499,2026-08-24 03:13,1024
C01911,P0259,P0288,2026-04-05 04:01,221
C01912,P0276,P0297,2026-01-18 06:11,97
C01913,P0136,P0390,2026-08-20 21:56,973
C01914,P0437,P0429,2026-06-22 06:44,782
C01915,P0262,P0266,2026-07-02 01:12,55
C01916,P0216,P0225,2026-02-27 18:54,1195
C01917,P0355,P0373,2026-03-07 23:36,211
C01918,P0142,P0137,2026-03-25 23:37,733
C01919,P0070,P0063,2026-08-09 20:55,1067
C01920,P0463,P0451,2026-07-16 02:13,1043
C01921,P0060,P0076,2026-01-21 04:46,330
C01922,P0108,P0144,2026-08-14 14:48,305
C01923,P0500,P0498,2026-02-04 03:24,844
C01924,P0103,P0108,2026-01-15 04:46,722
C01925,P0449,P0429,2026-04-07 19:47,458
C01926,P0463,P0478,2026-07-11 06:34,47
C01927,P0392,P0393,2026-05-25 16:06,326
C01928,P0145,P0091,2026-02-03 09:01,1163
C01929,P0409,P0422,2026-01-19 21:20,295
C01930,P0225,P0209,2026-01-27 18:12,771
C01931,P0180,P0370,2026-07-27 02:51,22
C01932,P0110,P0367,2026-06-05 22:37,1036
C01933,P0398,P0050,2026-04-15 03:09,584
C01934,P0286,P0271,2026-06-13 09:48,286
C01935,P0017,P0005,2026-03-01 04:30,130
C01936,P0290,P0261,2026-08-08 17:31,589
C01937,P0490,P0454,2026-08-24 23:05,903
C01938,P0452,P0477,2026-04-05 04:55,596
C01939,P0072,P0071,2026-05-28 05:52,35
C01940,P0203,P0216,2026-01-04 00:39,763
C01941,P0208,P0490,2026-08-19 20:28,774
C01942,P0240,P0205,2026-06-15 18:43,732
C01943,P0312,P0316,2026-05-16 03:08,534
C01944,P0008,P0003,2026-01-25 03:51,1073
C01945,P0152,P0198,2026-07-18 07:06,940
C01946,P0082,P0061,2026-07-17 01:34,46
C01947,P0279,P0257,2026-03-19 00:55,241
C01948,P0361,P0032,2026-08-03 06:32,106
C01949,P0066,P0054,2026-08-23 07:21,183
C01950,P0417,P0446,2026-05-12 16:17,1027
C01951,P0312,P0308,2026-04-01 00:36,911
C01952,P0434,P0444,2026-06-15 13:45,899
C01953,P0352,P0364,2026-02-18 00:21,427
C01954,P0412,P0447,2026-04-20 12:10,920
C01955,P0430,P0224,2026-07-14 04:05,743
C01956,P0416,P0409,2026-08-01 01:03,564
C01957,P0307,P0320,2026-06-21 18:01,158
C01958,P0026,P0229,2026-08-22 14:07,536
C01959,P0238,P0216,2026-02-27 22:36,572
C01960,P0266,P0293,2026-02-11 05:02,543
C01961,P0403,P0438,2026-05-21 19:52,1037
C01962,P0203,P0402,2026-08-21 07:41,153
C01963,P0479,P0494,2026-02-27 13:24,1159
C01964,P0053,P0211,2026-07-04 04:13,1013
C01965,P0032,P0031,2026-05-08 07:53,376
C01966,P0224,P0094,2026-04-24 22:32,612
C01967,P0090,P0079,2026-01-03 22:52,560
C01968,P0343,P0309,2026-01-07 14:03,1075
C01969,P0411,P0407,2026-02-14 01:53,344
C01970,P0041,P0043,2026-05-04 17:51,191
C01971,P0487,P0483,2026-08-05 03:05,930
C01972,P0375,P0429,2026-05-22 16:01,164
C01973,P0476,P0205,2026-05-10 17:08,349
C01974,P0232,P0485,2026-06-17 16:47,497
C01975,P0383,P0374,2026-08-01 17:11,146
C01976,P0133,P0277,2026-01-14 15:20,989
C01977,P0113,P0125,2026-02-10 19:25,207
C01978,P0343,P0044,2026-03-17 15:43,573
C01979,P0308,P0344,2026-07-18 16:09,968
C01980,P0201,P0297,2026-08-22 20:03,567
C01981,P0265,P0296,2026-02-09 02:50,887
C01982,P0303,P0332,2026-04-06 15:18,1152
C01983,P0297,P0275,2026-06-04 14:37,835
C01984,P0039,P0027,2026-05-27 19:24,805
C01985,P0240,P0228,2026-01-09 14:32,659
C01986,P0351,P0360,2026-06-04 12:09,347
C01987,P0183,P0297,2026-04-27 20:26,583
C01988,P0101,P0133,2026-04-09 17:25,1110
C01989,P0190,P0153,2026-07-05 08:25,1002
C01990,P0429,P0439,2026-02-14 00:39,149
C01991,P0064,P0058,2026-04-12 21:48,354
C01992,P0448,P0105,2026-07-04 07:13,993
C01993,P0022,P0012,2026-04-02 08:20,1159
C01994,P0322,P0350,2026-01-06 11:58,590
C01995,P0254,P0075,2026-05-04 19:06,898
C01996,P0013,P0045,2026-05-09 00:50,1181
C01997,P0081,P0099,2026-08-24 02:49,1076
C01998,P0239,P0235,2026-01-18 17:58,25
C01999,P0237,P0427,2026-03-04 08:05,926
C02000,P0407,P0415,2026-06-20 05:58,827
C02001,P0235,P0228,2026-04-23 18:25,1145
C02002,P0425,P0437,2026-05-23 02:20,716
C02003,P0293,P0254,2026-02-04 19:08,389
C02004,P0374,P0366,2026-07-23 01:22,252
C02005,P0078,P0094,2026-01-08 19:34,1157
C02006,P0107,P0216,2026-06-08 13:45,277
C02007,P0467,P0471,2026-06-20 01:24,1014
C02008,P0039,P0042,2026-05-26 04:19,1106
C02009,P0129,P0092,2026-01-10 12:24,581
C02010,P0380,P0442,2026-07-14 15:26,122
C02011,P0317,P0311,2026-01-27 09:20,887
C02012,P0251,P0388,2026-08-11 17:57,79
C02013,P0250,P0221,2026-04-07 16:51,79
C02014,P0174,P0167,2026-07-13 04:54,397
C02015,P0173,P0359,2026-05-02 03:25,704
C02016,P0265,P0254,2026-01-23 21:27,348
C02017,P0061,P0090,2026-03-10 05:48,945
C02018,P0395,P0393,2026-08-10 12:08,667
C02019,P0302,P0307,2026-02-06 08:45,224
C02020,P0417,P0435,2026-07-02 00:48,1119
C02021,P0388,P0384,2026-07-16 22:31,1164
C02022,P0062,P0087,2026-06-15 00:59,579
C02023,P0317,P0311,2026-07-03 04:46,247
C02024,P0028,P0105,2026-05-08 23:48,1000
C02025,P0323,P0345,2026-07-28 17:03,964
C02026,P0124,P0117,2026-03-10 04:07,1161
C02027,P0183,P0171,2026-05-12 08:03,84
C02028,P0317,P0320,2026-06-10 20:29,713
C02029,P0446,P0101,2026-02-04 04:12,335
C02030,P0230,P0147,2026-08-22 19:46,193
C02031,P0349,P0314,2026-04-22 09:41,360
C02032,P0013,P0036,2026-07-22 05:52,169
C02033,P0182,P0366,2026-01-21 17:03,157
C02034,P0316,P0303,2026-05-11 22:40,418
C02035,P0465,P0471,2026-03-09 19:57,489
C02036,P0170,P0151,2026-01-28 22:50,232
C02037,P0329,P0331,2026-05-17 02:53,890
C02038,P0118,P0117,2026-05-22 11:16,556
C02039,P0414,P0435,2026-06-23 02:30,465
C02040,P0407,P0401,2026-06-08 20:38,272
C02041,P0383,P0393,2026-05-28 17:47,810
C02042,P0291,P0297,2026-07-19 16:32,337
C02043,P0392,P0354,2026-01-10 10:30,292
C02044,P0054,P0141,2026-08-22 04:16,791
C02045,P0097,P0089,2026-07-23 08:11,568
C02046,P0186,P0192,2026-04-19 14:10,1087
C02047,P0457,P0460,2026-02-21 21:35,1043
C02048,P0137,P0114,2026-03-17 16:59,121
C02049,P0414,P0411,2026-03-04 01:52,259
C02050,P0162,P0151,2026-01-03 22:33,810
C02051,P0308,P0303,2026-01-17 20:38,1163
C02052,P0347,P0247,2026-07-04 00:35,191
C02053,P0097,P0191,2026-07-26 02:18,146
C02054,P0121,P0460,2026-05-11 20:15,194
C02055,P0031,P0018,2026-07-26 17:41,303
C02056,P0227,P0238,2026-06-27 21:50,220
C02057,P0197,P0200,2026-01-15 12:58,393
C02058,P0222,P0248,2026-07-15 02:21,60
C02059,P0024,P0224,2026-07-22 12:27,570
C02060,P0042,P0026,2026-06-10 02:45,204
C02061,P0169,P0151,2026-08-18 10:06,836
C02062,P0468,P0500,2026-08-02 16:39,50
C02063,P0449,P0413,2026-07-14 17:12,622
C02064,P0335,P0347,2026-07-06 12:38,960
C02065,P0271,P0120,2026-07-18 17:33,1178
C02066,P0444,P0443,2026-08-26 19:04,765
C02067,P0478,P0462,2026-06-15 02:36,950
C02068,P0012,P0355,2026-04-05 00:05,291
C02069,P0280,P0291,2026-03-13 00:19,181
C02070,P0049,P0037,2026-06-05 02:50,964
C02071,P0421,P0408,2026-08-16 14:18,204
C02072,P0132,P0119,2026-07-20 05:50,172
C02073,P0410,P0418,2026-02-20 22:37,844
C02074,P0224,P0137,2026-03-06 04:38,997
C02075,P0455,P0479,2026-01-26 22:56,561
C02076,P0188,P0137,2026-03-04 17:22,621
C02077,P0021,P0028,2026-03-01 18:09,278
C02078,P0188,P0255,2026-01-23 18:01,121
C02079,P0315,P0346,2026-06-14 08:03,960
C02080,P0118,P0131,2026-03-17 05:58,1166
C02081,P0201,P0204,2026-02-16 16:41,1078
C02082,P0246,P0229,2026-04-03 04:26,168
C02083,P0450,P0424,2026-01-16 02:03,739
C02084,P0329,P0358,2026-01-03 03:36,781
C02085,P0313,P0092,2026-08-26 03:52,196
C02086,P0306,P0348,2026-01-24 11:14,922
C02087,P0459,P0463,2026-01-02 14:04,901
C02088,P0001,P0031,2026-05-23 20:05,1052
C02089,P0236,P0246,2026-06-23 09:14,308
C02090,P0268,P0240,2026-07-19 17:36,456
C02091,P0212,P0177,2026-03-20 08:17,987
C02092,P0212,P0429,2026-02-20 23:32,309
C02093,P0104,P0413,2026-05-26 17:05,456
C02094,P0372,P0397,2026-02-02 08:21,112
C02095,P0443,P0440,2026-07-08 21:11,160
C02096,P0214,P0247,2026-06-15 08:33,515
C02097,P0127,P0134,2026-01-13 08:34,911
C02098,P0329,P0313,2026-04-23 08:57,633
C02099,P0258,P0100,2026-05-06 10:51,486
C02100,P0226,P0209,2026-01-11 10:03,932
C02101,P0475,P0142,2026-01-13 11:28,707
C02102,P0276,P0261,2026-04-19 05:46,39
C02103,P0422,P0450,2026-06-04 01:31,653
C02104,P0342,P0308,2026-02-08 03:05,225
C02105,P0425,P0407,2026-01-05 10:51,624
C02106,P0394,P0375,2026-01-22 22:11,364
C02107,P0346,P0340,2026-06-08 10:52,568
C02108,P0094,P0062,2026-01-03 21:08,393
C02109,P0287,P0273,2026-01-01 05:55,875
C02110,P0359,P0471,2026-01-03 10:07,710
C02111,P0123,P0142,2026-05-15 20:56,715
C02112,P0203,P0232,2026-02-25 14:45,411
C02113,P0238,P0305,2026-01-12 22:47,769
C02114,P0193,P0199,2026-02-02 00:25,609
C02115,P0319,P0111,2026-05-25 23:00,436
C02116,P0458,P0451,2026-05-12 04:02,459
C02117,P0440,P0445,2026-05-03 02:34,634
C02118,P0065,P0092,2026-06-20 19:57,376
C02119,P0184,P0178,2026-04-12 21:36,717
C02120,P0275,P0255,2026-01-02 13:31,1186
C02121,P0007,P0330,2026-01-13 18:27,1141
C02122,P0425,P0446,2026-08-16 08:02,514
C02123,P0257,P0137,2026-03-23 06:42,416
C02124,P0220,P0238,2026-06-28 07:01,25
C02125,P0375,P0399,2026-03-11 10:00,466
C02126,P0251,P0255,2026-08-07 12:20,542
C02127,P0312,P0319,2026-02-15 17:16,396
C02128,P0143,P0137,2026-03-08 07:19,697
C02129,P0036,P0008,2026-01-19 01:41,883
C02130,P0024,P0183,2026-04-01 20:48,1127
C02131,P0333,P0317,2026-04-01 04:56,258
C02132,P0329,P0315,2026-03-20 00:18,705
C02133,P0473,P0467,2026-08-11 18:35,1132
C02134,P0462,P0456,2026-03-19 23:37,887
C02135,P0303,P0315,2026-04-14 21:51,386
C02136,P0453,P0356,2026-03-15 11:22,1086
C02137,P0230,P0202,2026-03-01 14:07,206
C02138,P0432,P0083,2026-04-23 17:00,390
C02139,P0107,P0142,2026-03-03 11:58,1094
C02140,P0268,P0294,2026-08-24 00:43,769
C02141,P0307,P0350,2026-02-17 13:13,1116
C02142,P0436,P0406,2026-06-19 23:29,983
C02143,P0075,P0086,2026-01-23 01:48,715
C02144,P0246,P0274,2026-04-03 17:24,336
C02145,P0481,P0462,2026-05-11 09:55,129
C02146,P0409,P0411,2026-08-06 00:03,383
C02147,P0469,P0485,2026-03-21 07:08,338
C02148,P0068,P0082,2026-05-21 06:46,289
C02149,P0441,P0269,2026-02-03 13:23,421
C02150,P0148,P0141,2026-01-05 01:40,445
C02151,P0142,P0480,2026-03-08 04:08,918
C02152,P0145,P0107,2026-04-12 22:12,104
C02153,P0389,P0067,2026-02-14 10:56,116
C02154,P0313,P0301,2026-01-12 22:50,492
C02155,P0226,P0234,2026-08-12 12:57,216
C02156,P0159,P0200,2026-02-22 00:41,351
C02157,P0046,P0213,2026-02-16 09:24,103
C02158,P0082,P0299,2026-04-04 00:16,527
C02159,P0380,P0278,2026-05-03 19:24,822
C02160,P0456,P0463,2026-02-14 15:00,1046
C02161,P0336,P0324,2026-07-27 12:29,103
C02162,P0310,P0306,2026-07-12 11:03,640
C02163,P0220,P0242,2026-01-15 13:25,422
C02164,P0500,P0463,2026-04-19 13:22,37
C02165,P0475,P0461,2026-08-07 04:54,365
C02166,P0308,P0306,2026-05-05 08:13,861
C02167,P0292,P0286,2026-06-09 21:09,227
C02168,P0441,P0403,2026-08-20 21:39,220
C02169,P0477,P0209,2026-03-21 07:46,657
C02170,P0365,P0044,2026-07-09 07:12,1166
C02171,P0159,P0197,2026-05-15 05:56,768
C02172,P0285,P0266,2026-04-08 08:12,91
C02173,P0124,P0040,2026-02-23 11:54,1103
C02174,P0024,P0047,2026-05-12 14:49,819
C02175,P0289,P0346,2026-05-16 10:50,948
C02176,P0247,P0250,2026-06-07 11:15,914
C02177,P0368,P0376,2026-07-24 19:49,1049
C02178,P0078,P0064,2026-05-05 02:11,722
C02179,P0035,P0045,2026-01-19 10:59,647
C02180,P0262,P0299,2026-07-20 04:20,780
C02181,P0320,P0329,2026-03-04 07:00,948
C02182,P0142,P0070,2026-04-12 22:37,263
C02183,P0308,P0319,2026-01-22 08:41,1135
C02184,P0161,P0177,2026-02-10 10:56,652
C02185,P0029,P0037,2026-07-08 21:49,957
C02186,P0002,P0035,2026-02-16 16:52,749
C02187,P0073,P0478,2026-02-03 11:46,1144
C02188,P0418,P0421,2026-03-07 11:52,592
C02189,P0091,P0222,2026-08-09 08:54,1040
C02190,P0363,P0392,2026-03-28 20:59,71
C02191,P0322,P0348,2026-03-08 14:29,947
C02192,P0326,P0344,2026-06-14 06:12,978
C02193,P0204,P0242,2026-01-25 20:44,751
C02194,P0417,P0225,2026-02-01 11:20,1083
C02195,P0003,P0002,2026-03-16 21:11,282
C02196,P0121,P0130,2026-04-04 13:01,636
C02197,P0495,P0458,2026-04-25 12:33,197
C02198,P0103,P0113,2026-02-07 12:39,728
C02199,P0134,P0150,2026-07-06 23:01,401
C02200,P0366,P0373,2026-03-24 11:39,741
C02201,P0441,P0338,2026-04-08 04:10,328
C02202,P0365,P0395,2026-04-17 19:38,376
C02203,P0281,P0295,2026-04-26 11:14,284
C02204,P0306,P0333,2026-06-02 15:25,207
C02205,P0283,P0500,2026-08-02 16:11,816
C02206,P0099,P0083,2026-03-27 06:24,99
C02207,P0358,P0360,2026-07-04 11:41,1153
C02208,P0444,P0436,2026-03-23 02:54,1029
C02209,P0346,P0349,2026-05-18 08:49,844
C02210,P0279,P0299,2026-05-05 04:13,463
C02211,P0079,P0073,2026-03-23 16:01,237
C02212,P0150,P0130,2026-03-12 17:42,1179
C02213,P0112,P0147,2026-06-13 01:24,394
C02214,P0317,P0173,2026-04-12 20:03,817
C02215,P0366,P0355,2026-02-18 01:17,832
C02216,P0368,P0357,2026-04-01 15:42,665
C02217,P0420,P0450,2026-02-21 17:20,324
C02218,P0065,P0100,2026-07-06 12:42,137
C02219,P0243,P0226,2026-04-19 23:30,768
C02220,P0297,P0268,2026-08-02 11:20,534
C02221,P0141,P0143,2026-02-12 02:27,568
C02222,P0500,P0494,2026-06-11 13:17,54
C02223,P0087,P0097,2026-07-19 06:37,677
C02224,P0373,P0362,2026-01-16 00:51,300
C02225,P0128,P0111,2026-01-03 19:55,1036
C02226,P0060,P0070,2026-02-07 18:15,900
C02227,P0318,P0207,2026-08-18 18:41,949
C02228,P0484,P0481,2026-04-03 05:27,1024
C02229,P0119,P0041,2026-03-05 14:41,817
C02230,P0030,P0022,2026-08-21 17:26,741
C02231,P0191,P0194,2026-05-07 03:38,207
C02232,P0322,P0320,2026-04-01 16:43,705
C02233,P0060,P0053,2026-03-04 18:04,740
C02234,P0397,P0179,2026-08-26 12:17,599
C02235,P0369,P0381,2026-01-23 01:00,307
C02236,P0430,P0426,2026-05-10 17:42,911
C02237,P0237,P0229,2026-08-10 02:26,432
C02238,P0278,P0295,2026-01-09 10:02,67
C02239,P0271,P0295,2026-04-16 06:02,810
C02240,P0290,P0219,2026-03-15 14:05,245
C02241,P0290,P0333,2026-06-05 18:44,798
C02242,P0154,P0195,2026-06-19 14:46,36
C02243,P0258,P0261,2026-03-15 13:43,442
